Map = {
WorkmanGoblin6 = {
	type = "WorkmanGoblin",
	WayPoint91 = {1.929443, 0.2498959, -2.989504},
	WayPoint92 = {-2.840556, 0.2498959, -18.3595},
	WayPoint93 = {-4.960556, 0.2498959, -18.8895},
	WayPoint94 = {-4.960556, 0.2498959, -20.4795},
	WayPoint95 = {-2.310556, 0.2498959, -20.4795},
	WayPoint96 = {-23.51056, 0.2498959, -18.3595},
	WayPoint97 = {-24.04056, 0.2498959, -19.4195},
	WayPoint98 = {-22.98055, 0.2498959, -21.0095},
	WayPoint99 = {-21.39056, 0.2498959, -20.4795},
	WayPoint100 = {-21.39056, 0.2498959, -18.3595},
	WayPoint101 = {59.16944, 0.2498959, 80.22049},
	WayPoint102 = {66.05944, 0.2498959, 90.29049},
	WayPoint103 = {83.54944, 0.2498959, 90.29049},
	WayPoint104 = {83.54944, 0.2498959, 95.06049},
	WayPoint105 = {79.83944, 0.2498959, 90.29049},
	WayPoint106 = {71.35944, 0.2498959, 90.29049},
	WayPoint107 = {75.06944, 0.2498959, 90.29049},
	WayPoint108 = {-5.490556, 0.2498959, 7.080495},
	WayPoint109 = {-20.86056, 0.2498959, 7.080495},
	WayPoint110 = {-16.62056, 0.2498959, 3.900495},
	WayPoint111 = {-9.200556, 0.2498959, 4.430495},
	WayPoint112 = {-7.610556, 0.2498959, -4.579504},
	WayPoint113 = {-18.74055, 0.2498959, -4.579504},
	WayPoint114 = {-9.730556, 0.2498959, -1.399504},
	WayPoint115 = {-16.09056, 0.2498959, -0.8695045},
	WayPoint116 = {-1.780556, 0.2498959, 7.080495},
	WayPoint117 = {1.929443, 0.2498959, 4.430495},
	WayPoint118 = {84.07944, 0.2498959, 60.08049},
	WayPoint119 = {-26.16055, 0.2498959, -14.1195},
	WayPoint120 = {88.31944, 0.2498959, 90.29049},
	WayPoint121 = {92.02944, 0.2498959, 90.29049},
	WayPoint122 = {-2.310556, 0.2498959, 1.780495},
	WayPoint123 = {-3.900556, 0.2498959, 2.310495},
	WayPoint124 = {-4.960556, 0.2498959, 1.250495},
	WayPoint125 = {-4.430556, 0.2498959, -0.3395045},
	WayPoint126 = {-2.310556, 0.2498959, -0.3395045},
	WayPoint127 = {-21.39056, 0.2498959, 1.780495},
	WayPoint128 = {-24.04056, 0.2498959, 1.250495},
	WayPoint129 = {-23.51056, 0.2498959, -0.3395045},
	WayPoint130 = {-21.39056, 0.2498959, -0.3395045},
	WayPoint131 = {79.83944, 0.2498959, 60.08049},
	WayPoint132 = {87.25944, 0.2498959, 62.20049},
	WayPoint133 = {76.12944, 0.2498959, 62.73049},
	WayPoint134 = {108.9894, 0.2498959, 77.57049},
	WayPoint135 = {88.31944, 0.2498959, 68.03049},
	WayPoint136 = {85.66944, 0.2498959, 71.74049},
	WayPoint137 = {83.01944, 0.2498959, 72.80049},
	WayPoint138 = {97.32944, 0.2498959, 90.29049},
	WayPoint139 = {100.5094, 0.2498959, 90.29049},
	WayPoint140 = {75.59944, 0.2498959, 68.03049},
	WayPoint141 = {62.87944, 0.2498959, 77.57049},
	WayPoint142 = {105.8094, 0.2498959, 90.29049},
	WayPoint143 = {80.89944, 0.2498959, 67.50049},
	WayPoint144 = {80.36944, 0.2498959, 66.44049},
	WayPoint145 = {81.42944, 0.2498959, 64.85049},
	WayPoint146 = {83.01944, 0.2498959, 65.38049},
	WayPoint147 = {83.01944, 0.2498959, 67.50049},
	WayPoint148 = {88.31944, 0.2498959, 77.57049},
	WayPoint149 = {86.19944, 0.2498959, 79.16049},
	WayPoint150 = {83.54944, 0.2498959, 77.57049},
	WayPoint151 = {105.8094, 0.2498959, 77.57049},
	WayPoint152 = {103.6894, 0.2498959, 79.16049},
	WayPoint153 = {100.5094, 0.2498959, 77.57049},
	WayPoint154 = {97.32944, 0.2498959, 77.57049},
	WayPoint155 = {95.20944, 0.2498959, 79.16049},
	WayPoint156 = {91.49944, 0.2498959, 77.57049},
	WayPoint157 = {80.36944, 0.2498959, 77.57049},
	WayPoint158 = {78.24944, 0.2498959, 79.16049},
	WayPoint159 = {74.53944, 0.2498959, 77.57049},
	WayPoint160 = {80.89944, 0.2498959, 72.80049},
	WayPoint161 = {71.88944, 0.2498959, 77.57049},
	WayPoint162 = {69.23944, 0.2498959, 79.16049},
	WayPoint163 = {66.05944, 0.2498959, 77.57049},
	WayPoint164 = {78.24944, 0.2498959, 71.74049},
	WayPoint165 = {86.19944, 0.2498959, 88.70049},
	WayPoint166 = {103.6894, 0.2498959, 88.70049},
	WayPoint167 = {95.20944, 0.2498959, 88.70049},
	WayPoint168 = {69.23944, 0.2498959, 88.70049},
	WayPoint169 = {108.9894, 0.2498959, 83.40049},
	WayPoint170 = {107.9294, 0.2498959, 85.52049},
	WayPoint171 = {106.3394, 0.5498959, 84.99049},
	WayPoint172 = {106.3394, 0.2498959, 82.87049},
	WayPoint173 = {99.97944, 0.2498959, 82.87049},
	WayPoint174 = {99.97944, 0.2498959, 84.99049},
	WayPoint175 = {97.85944, 0.5498959, 84.99049},
	WayPoint176 = {97.85944, 0.2498959, 82.87049},
	WayPoint177 = {91.49944, 0.2498959, 83.40049},
	WayPoint178 = {90.43944, 0.2498959, 85.52049},
	WayPoint179 = {88.84944, 0.5498959, 84.99049},
	WayPoint180 = {88.84944, 0.2498959, 82.87049},
	WayPoint181 = {83.01944, 0.2498959, 82.87049},
	WayPoint182 = {83.01944, 0.2498959, 84.99049},
	WayPoint183 = {80.89944, 0.5498959, 84.99049},
	WayPoint184 = {80.89944, 0.2498959, 82.87049},
	WayPoint185 = {74.53944, 0.2498959, 84.99049},
	WayPoint186 = {72.94944, 0.2498959, 85.52049},
	WayPoint187 = {71.88944, 0.2498959, 84.46049},
	WayPoint188 = {72.41944, 0.2498959, 82.87049},
	WayPoint189 = {74.53944, 0.2498959, 82.87049},
	WayPoint190 = {65.52944, 0.2498959, 82.87049},
	WayPoint191 = {65.52944, 0.2498959, 84.99049},
	WayPoint192 = {63.40944, 0.5498959, 84.99049},
	WayPoint193 = {63.40944, 0.2498959, 82.87049},
	WayPoint194 = {77.71944, 0.2498959, 88.70049},
	WayPoint195 = {-28.81055, 0.2498959, -1.399504},
	WayPoint196 = {-188.8705, 0.2498959, 188.8705},
	WayPoint197 = {-28.81055, 0.2498959, -17.8295},
	WayPoint198 = {-28.28056, 0.2498959, 4.430495},
	WayPoint199 = {-718.8705, 0.2498959, 188.8705},
	WayPoint200 = {-868.8605, 0.2498959, 188.8705},
	WayPoint201 = {868.4794, 0.2498959, 718.8705},
	WayPoint202 = {341.1294, 0.2498959, 718.8705},
	WayPoint203 = {-188.8705, 0.2498959, 718.8705},
	WayPoint204 = {-718.8705, 0.2498959, 718.8705},
	WayPoint205 = {-868.8605, 0.2498959, 718.8705},
	WayPoint206 = {341.1294, 0.2498959, 868.8605},
	WayPoint207 = {868.4794, 0.2498959, 868.8605},
	WayPoint208 = {-188.8705, 0.2498959, 868.8605},
	WayPoint209 = {-718.8705, 0.2498959, 868.8605},
	WayPoint210 = {-868.8605, 0.2498959, 868.8605},
	WayPointsNum = 211,
},
}
